Date,  AOR  ,  SCHG.K  ,  QQQ.O  ,  ACWI.O  ,  ESGU.O  ,  CRBN.K  ,  ESGG.K  ,  AAPL.O  ,  MSFT.O  ,  JNJ  ,  PG  ,  V  ,  MA  ,  GOOG.O  ,  META.O  ,  TSLA.O  ,  AMZN.O  ,  UL  ,  JPM  ,  ADBE.O  ,  MRK  ,  PG  ,CL =F, 6E=F , 6B=F , TYX , TNX , FVX 
4/20/2022,52.68,70.8,341.21,98.07,99.37,160.41,135.75,167.23,286.36,183.89,163.65,217.79,365.29,128.25,200.42,325.73,154,45.42,131.58,428.11,86.46,163.65,102.75,1.09,1.31,2.88,2.84,2.86
4/21/2022,52.19,69.28,334.15,96.55,97.76,158.05,133.73,166.42,280.81,183.36,162.61,216.45,364.44,124.94,188.07,336.26,148.3,45.54,130.56,417.48,86.23,162.61,103.79,1.08,1.3,2.93,2.92,2.98
4/22/2022,51.38,67.28,325.4,94.38,95.12,154.38,130.61,161.79,274.03,181.54,161.25,208.17,351.18,119.61,184.11,335.02,144.35,45.41,126.81,408.67,84.59,161.25,102.07,1.08,1.28,2.94,2.91,2.95
4/25/2022,51.58,68.08,329.58,94.53,95.7,154.92,130.92,162.88,280.72,186.01,162.55,209.95,354.6,123.25,186.99,332.67,146.07,46.39,126.77,413.95,85.44,162.55,98.54,1.07,1.27,2.89,2.83,2.86
4/26/2022,50.75,65.37,317.14,91.92,92.93,150.65,127.51,156.8,270.22,184.68,159.79,201.1,344.11,119.51,180.95,292.14,139.39,45.66,123.02,399.12,84.48,159.79,101.7,1.07,1.26,2.87,2.77,2.8
4/27/2022,50.75,65.58,316.76,92.27,93.13,151.12,127.73,156.57,283.22,182.1,159.36,214.11,361.57,115.02,174.95,293.84,138.17,44.84,121.42,397.9,84.41,159.36,102.02,1.06,1.25,2.91,2.82,2.82
4/28/2022,51.36,67.91,328.01,94.2,95.56,153.87,130.83,163.64,289.63,183.46,163.41,220.66,378.83,119.41,205.73,292.5,144.6,46.16,123.34,410.53,88.58,163.41,105.36,1.05,1.25,2.93,2.86,2.88
4/29/2022,50.56,64.91,313.25,91.73,92.01,150.07,126.96,157.65,277.52,180.46,160.55,213.13,363.38,114.97,200.47,290.25,124.28,46.26,119.36,395.95,88.69,160.55,104.69,1.06,1.26,2.95,2.89,2.91
5/2/2022,50.54,65.76,318.48,92.03,92.66,150.56,127.48,157.96,284.47,178.64,158.38,211.53,359.04,117.16,211.13,300.98,124.5,45.64,120.45,407.29,87.65,158.38,105.17,1.05,1.25,3.06,3,3.01
5/3/2022,50.76,65.74,318.82,92.59,93.11,151.24,128.21,159.48,281.78,178.29,156.21,208.56,357.79,118.13,212.03,303.08,124.25,45.65,123.03,407.58,87.1,156.21,102.41,1.05,1.25,3.01,2.96,3
5/4/2022,51.58,67.88,329.6,94.77,95.86,154.95,131.35,166.02,289.98,180.2,157.36,214.52,368.52,122.58,223.41,317.54,125.93,45.9,127.1,423.35,88.52,157.36,107.81,1.06,1.26,3,2.92,2.9
5/5/2022,50.36,64.41,313,91.54,92.27,149.43,126.58,156.77,277.35,176.76,154.46,205.24,353.37,116.75,208.28,291.09,116.41,44.82,123.92,400.51,88.01,154.46,108.26,1.05,1.24,3.16,3.07,3.02
5/6/2022,50.03,63.63,309.25,90.63,91.61,148.02,125.91,157.28,274.73,176.37,156,202.82,347.12,115.66,203.77,288.55,114.77,44.48,123.72,391.01,88.39,156,109.77,1.06,1.23,3.22,3.12,3.04
5/9/2022,49.1,60.67,297.15,87.76,88.56,143.42,121.83,152.06,264.58,177.33,155.61,193,327.99,113.08,196.21,262.37,108.79,44.83,121.86,376.91,87.64,155.61,103.09,1.06,1.23,3.21,3.08,2.98
5/10/2022,49.28,61.37,300.76,88.07,88.77,143.73,122.24,154.51,269.5,177.09,154.79,193.58,325.33,114.58,197.65,266.68,108.86,45.49,118.89,393.03,87.81,154.79,99.76,1.05,1.23,3.13,2.99,2.92
5/11/2022,48.98,59.51,291.84,86.97,87.21,141.71,120.47,146.5,260.55,176.13,152.61,196.72,325.87,113.96,188.74,244.67,105.37,44.72,118.14,379.33,89.19,152.61,105.71,1.05,1.23,3.04,2.92,2.88
5/12/2022,48.93,59.27,291.15,86.85,87.26,141.41,120.3,142.56,255.35,177.87,151.99,193.97,321.24,113.16,191.24,242.67,106.93,45.19,118.04,388.49,90.83,151.99,106.13,1.04,1.22,2.99,2.82,2.78
5/13/2022,49.65,61.52,301.94,89.14,89.51,145.38,123.41,147.11,261.12,176.85,153.62,199.23,332.8,116.52,198.62,256.53,113.06,46.17,119.09,405.45,90.41,153.62,110.49,1.04,1.22,3.09,2.94,2.89
5/16/2022,49.64,60.74,298.44,88.85,89.04,144.75,123.41,145.54,261.5,178.08,155.12,197.81,329.73,114.79,200.04,241.46,110.81,45.57,118.26,402.86,92.32,155.12,114.2,1.04,1.23,3.08,2.88,2.82
5/17/2022,50.08,62.2,306.17,90.65,90.98,147.56,125.72,149.24,266.82,178.82,154.68,204,338.86,116.7,202.62,253.87,115.37,45.86,122.18,409.65,93,154.68,112.4,1.06,1.25,3.16,2.97,2.95
5/18/2022,49.16,59.25,291.14,87.62,87.23,142.7,121.43,140.82,254.08,175.5,145.04,199.99,335.9,112.4,192.24,236.6,107.11,44.2,120.09,397.88,92.1,145.04,109.59,1.05,1.23,3.07,2.89,2.89
5/19/2022,49.3,59.23,289.58,87.7,86.69,142.81,121.64,137.35,253.14,173.94,141.7,197.37,332.22,110.75,191.29,236.47,107.32,43.05,118.31,394.38,92.09,141.7,112.21,1.06,1.25,3.07,2.86,2.85
5/20/2022,49.42,59.19,288.68,87.95,86.89,143.07,122.04,137.59,252.56,176.98,141.79,199.03,336.18,109.31,193.54,221.3,107.59,43.99,117.34,399.09,93.55,141.79,113.23,1.06,1.25,3,2.79,2.81
5/23/2022,49.8,60.31,293.48,89.37,88.43,145.55,124.35,143.11,260.65,179.44,145.05,207.56,348.43,111.67,196.23,224.97,107.56,44.44,124.6,406.76,93.83,145.05,110.29,1.07,1.26,3.07,2.86,2.88
5/24/2022,49.75,58.9,287.24,88.63,87.61,144.25,123.53,140.36,259.62,181.4,147.63,202.63,340.69,105.93,181.28,209.39,104.1,44.7,126.36,398.41,94.64,147.63,109.77,1.07,1.25,2.97,2.76,2.76
5/25/2022,49.96,59.67,291.26,89.24,88.43,145.19,124.36,140.52,262.52,179.62,145.21,203.84,344.76,105.84,183.83,219.6,106.78,43.86,127.24,402.5,93.75,145.21,110.33,1.07,1.26,2.97,2.75,2.72
5/26/2022,50.5,61.2,299.33,90.71,90.28,148.03,126.44,143.78,265.9,179.46,146.48,208.55,349.89,108.3,191.63,235.91,111.08,43.82,129.44,408.6,92.31,146.48,114.09,1.07,1.26,2.99,2.76,2.72
5/27/2022,51.1,63.38,309.1,92.56,92.57,150.63,128.73,149.64,273.24,181.09,148.72,212.88,357.78,112.8,195.13,253.21,115.15,43.98,131.27,428.22,93.08,148.72,115.07,1.07,1.26,2.97,2.74,2.72
5/31/2022,50.81,63.04,308.28,92.14,91.92,150.21,128.25,148.84,271.87,179.53,147.88,212.17,357.87,114.04,193.64,252.75,120.21,48.33,132.23,416.48,92.03,147.88,114.67,1.07,1.26,3.06,2.84,2.81
6/1/2022,50.51,62.62,306,91.46,91.21,149.1,127.42,148.71,272.42,177.71,145.64,209.93,357.06,114.14,188.64,246.79,121.68,46.24,129.91,418.16,91.14,145.64,115.26,1.07,1.25,3.08,2.93,2.94
6/2/2022,51.08,64.52,314.38,93.3,93.09,151.98,129.61,151.21,274.58,177.15,147.21,215.05,363.08,117.75,198.86,258.33,125.51,46.65,132,441.28,90,147.21,116.87,1.07,1.26,3.08,2.91,2.91
6/3/2022,50.61,62.84,306.2,91.75,91.51,149.6,127.74,145.38,270.02,176.42,145.89,212.65,357.82,114.56,190.78,234.52,122.35,46.52,130.16,429.76,89.91,145.89,118.87,1.07,1.25,3.11,2.96,2.95
6/6/2022,50.56,63.17,307.22,92.08,91.75,150,128.11,146.14,268.75,176.4,145.32,212.94,360.14,117.01,194.25,238.28,124.79,46.71,129.73,429.46,89.84,145.32,118.5,1.07,1.25,3.19,3.04,3.04
6/7/2022,50.86,63.81,309.87,92.78,92.72,150.9,128.98,148.71,272.5,178.34,146.94,214.5,364.02,117.23,195.65,238.89,123,46.75,130.07,433.42,90.48,146.94,119.41,1.07,1.26,3.12,2.97,2.98
6/8/2022,50.51,63.36,307.64,91.91,91.75,149.78,127.55,147.96,270.41,177.28,145.11,213.5,362.33,117.24,196.64,241.87,121.18,46.04,128,428.84,89.48,145.11,122.11,1.07,1.25,3.18,3.03,3.03
6/9/2022,49.73,61.66,299.4,88.94,89.22,144.94,124.58,142.64,264.79,173.71,142.49,206.11,349,114.92,184,239.71,116.15,45.19,125.31,426.42,88,142.49,121.51,1.06,1.25,3.17,3.04,3.06
6/10/2022,48.89,59.33,288.84,86.63,86.55,141.03,121.03,137.13,252.99,172.55,141.95,199.51,334.75,111.43,175.57,232.23,109.65,45.06,119.55,393.84,87.18,141.95,120.67,1.05,1.23,3.2,3.16,3.25
6/13/2022,47.47,56.5,275.41,83.42,83.2,135.98,116.39,131.88,242.26,170.81,138.15,192.26,319.74,106.88,164.26,215.74,103.67,44.29,115.99,371.65,85,138.15,120.93,1.04,1.22,3.37,3.37,3.48
6/14/2022,47.27,56.55,275.91,83.17,82.85,135.31,115.62,132.76,244.49,168.19,133.84,193.52,322.14,107.19,163.73,220.89,102.31,43.56,114.06,370.82,84.5,133.84,118.93,1.04,1.2,3.43,3.48,3.6
6/15/2022,47.92,57.99,282.8,84.44,84.14,137.45,117.61,135.43,251.76,169.99,132.51,196.16,325.39,110.39,169.35,233,107.67,44.06,115.41,376.92,84.63,132.51,115.31,1.04,1.21,3.41,3.4,3.47
6/16/2022,47.07,55.73,271.39,81.97,81.27,133.43,114.3,130.06,244.97,170.08,133.32,189.05,308.78,106.64,160.87,213.1,103.66,43.69,113.43,365.08,84.89,133.32,117.59,1.06,1.24,3.36,3.31,3.38
6/17/2022,47.08,56.38,274.69,81.93,81.39,133.71,114.34,131.56,247.65,169.46,132.36,190.01,310.69,107.87,163.74,216.76,106.22,43.72,113.03,360.79,84.62,132.36,109.56,1.05,1.22,3.29,3.24,3.34
6/21/2022,47.62,57.93,281.08,83.76,83.45,136.6,116.7,135.87,253.74,173.01,136.37,194.39,317.4,112.02,157.05,237.04,108.68,44.37,115.83,362.99,88.03,136.37,110.65,1.05,1.23,3.39,3.31,3.38
6/22/2022,47.56,57.89,280.67,83.28,83.37,135.89,116.41,135.35,253.13,175.74,138.5,193.82,316.15,112.03,155.85,236.09,108.95,44.37,115.18,365.33,89.16,138.5,106.19,1.06,1.23,3.24,3.16,3.23
6/23/2022,47.87,59.09,284.85,83.76,84.27,136.63,116.69,138.27,258.86,179.66,142.3,196.64,316.76,112.68,158.75,235.07,112.44,44.57,113.92,376.64,92,142.3,104.27,1.05,1.23,3.18,3.07,3.13
6/24/2022,48.62,61.13,294.61,86.31,86.9,140.69,120.17,141.66,267.7,182.29,144.35,205.51,330.5,118.54,170.16,245.71,116.46,46.25,117.32,387.72,93.13,144.35,107.62,1.06,1.23,3.26,3.13,3.18
6/27/2022,48.41,60.59,292.45,86.06,86.63,140.22,119.82,141.66,264.89,182.12,143.25,203.56,328.83,116.62,169.49,244.92,113.22,46,116.38,381.07,94.41,143.25,109.57,1.06,1.23,3.31,3.19,3.26
6/28/2022,48.02,58.66,283.54,84.79,84.82,138.04,118.06,137.44,256.48,176.94,140.92,198.12,318.29,112.57,160.68,232.66,107.4,45.33,115.82,365.63,91.89,140.92,111.76,1.05,1.22,3.31,3.21,3.26
6/29/2022,48.09,58.87,283.8,84.56,84.74,137.59,117.82,139.23,260.26,176.99,142.2,199.5,322.59,112.26,163.94,228.49,108.92,45.56,115.3,368.5,92.51,142.2,109.78,1.05,1.21,3.21,3.09,3.15
6/30/2022,48,57.99,280.28,83.89,83.9,136.81,116.4,136.72,256.83,177.51,143.79,196.89,315.48,109.37,161.25,224.47,106.21,45.83,112.61,366.06,91.17,143.79,105.76,1.05,1.22,3.12,2.97,3
7/1/2022,48.23,58.64,282.13,84.48,84.91,137.62,117.18,138.93,259.58,179.52,146.11,199.18,318.24,109.08,160.03,227.26,109.56,46.29,114.05,368.48,92.42,146.11,108.43,1.04,1.21,3.12,2.89,2.88
7/5/2022,47.74,59.63,286.96,84.05,85.07,137.11,116.64,141.56,262.85,178.14,144.7,200.54,319.26,113.89,168.19,233.07,113.5,45.84,112.62,376.49,92.64,144.7,99.5,1.03,1.2,3.03,2.81,2.82
7/6/2022,47.66,60.01,288.8,84.17,85.43,137.22,116.88,142.92,266.21,178.3,146.05,201.12,320.17,115.21,169.77,231.73,114.33,46.18,111.89,382.83,93.13,146.05,98.53,1.02,1.19,3.12,2.91,2.95
7/7/2022,48.07,61.22,294.98,85.51,86.74,139.69,118.8,146.35,268.4,178.5,146,202.8,324.07,119.31,172.19,244.54,116.33,46.13,114.72,390.89,93.01,146,102.73,1.02,1.2,3.19,3.01,3.05
7/8/2022,48,61.27,295.35,85.45,86.65,139.44,118.86,147.04,267.66,178.28,145.02,203.57,323.06,120.17,170.88,250.76,115.54,46.13,114.36,389.44,92.78,145.02,104.79,1.02,1.2,3.27,3.1,3.14
7/11/2022,47.72,60.07,289.04,84.24,85.67,137.58,117.02,144.87,264.51,178.35,146.04,205.06,324.19,116.52,162.88,234.34,111.75,45.78,112.86,384.16,94.3,146.04,104.09,1.01,1.19,3.18,2.99,3.05
7/12/2022,47.61,59.19,286.24,83.72,84.8,136.59,116.37,145.86,253.67,175.85,144.75,204.82,322.86,114.85,163.27,233.07,109.22,46.02,112.97,375.54,93.6,144.75,95.84,1,1.19,3.14,2.96,3.02
7/13/2022,47.56,58.93,285.65,83.38,84.4,136.34,116.13,145.49,252.72,175.44,145.7,204.15,323.37,112.19,163.49,237.04,110.4,46.27,111.91,371.94,93.77,145.7,96.3,1.01,1.19,3.07,2.9,3.02
7/14/2022,47.28,59,286.67,82.81,84.08,135.17,115.16,148.47,254.08,175.68,145.27,205.91,325.03,111.44,158.05,238.31,110.63,45.93,108,372.96,93.88,145.27,95.78,1,1.18,3.1,2.96,3.06
7/15/2022,47.76,60.19,291.87,84.22,85.73,137.63,117.19,150.17,256.72,178.23,145.07,210.04,332.57,112.77,164.7,240.07,113.55,46.21,112.95,379.86,94.96,145.07,97.59,1.01,1.19,3.09,2.93,3.05
7/18/2022,47.67,59.64,289.4,83.99,85.06,137.29,116.94,147.07,254.25,174.23,143.31,207.21,331.01,109.91,167.23,240.55,113.76,45.94,111.79,375.23,92.34,143.31,102.6,1.02,1.2,3.14,2.96,3.07
7/19/2022,48.4,61.49,298.3,86.12,87.38,140.66,120.11,151,259.53,171.69,144.04,213.66,340.38,114.62,175.78,245.53,118.21,47.3,114.56,387.83,92.36,144.04,104.22,1.03,1.2,3.18,3.02,3.15
7/20/2022,48.46,62.41,303.03,86.39,88.06,141.03,120.54,153.04,262.27,170.71,141.55,213.37,341.27,114.7,183.09,247.5,122.77,46.57,114.54,401.49,89.65,141.55,102.26,1.02,1.2,3.17,3.04,3.18
7/21/2022,48.86,63.46,307.38,87.27,88.94,142.44,121.61,155.35,264.84,171.31,140.77,216.19,346.92,115.04,183.17,271.71,124.63,46.66,115.32,408.91,90.14,140.77,96.35,1.02,1.2,3.07,2.91,3.01
7/22/2022,48.78,62.2,301.99,86.53,88.09,141.4,120.52,154.09,260.36,172.12,143.02,213.7,343.88,108.36,169.27,272.24,122.42,47.02,114.76,401.9,90.11,143.02,94.7,1.02,1.2,3,2.78,2.87
7/25/2022,48.89,61.89,300.27,86.8,88.14,141.62,120.9,152.95,258.83,172.46,143.99,214.27,344.21,108.21,166.65,268.43,121.14,47.14,115.22,391.96,90.53,143.99,96.7,1.02,1.21,3.05,2.82,2.9
7/26/2022,48.55,60.61,294.37,85.75,87.1,140.2,119.43,151.6,251.9,173.68,144.27,212.49,341.28,105.44,159.15,258.86,114.81,48.85,113.42,379.26,91.29,144.27,94.98,1.01,1.2,3.01,2.79,2.89
7/27/2022,49.22,63.16,306.81,87.85,89.31,143.63,122.51,156.79,268.74,173.2,145.64,210.47,343.27,113.6,169.58,274.82,120.97,48.44,115.24,392.78,91.23,145.64,97.26,1.02,1.22,3,2.73,2.8
7/28/2022,49.73,64.13,309.81,88.69,90.49,144.9,123.58,157.35,276.41,174.2,148.06,211.35,352.45,114.59,160.72,280.9,122.28,48.34,114.81,403.5,89.94,148.06,96.42,1.02,1.22,3.04,2.68,2.7
7/29/2022,50.1,65.49,315.46,89.82,91.9,146.42,125.5,162.51,280.74,174.52,138.91,212.11,353.79,116.64,159.1,297.15,134.95,48.66,115.36,410.12,89.34,138.91,98.62,1.02,1.22,2.97,2.64,2.7
8/1/2022,50.1,65.3,315.27,89.53,91.65,145.98,125.25,161.51,278.01,173.91,142.9,211.36,350.54,115.48,159.93,297.28,135.39,48.9,114.21,411.09,88.53,142.9,93.89,1.03,1.23,2.93,2.61,2.67
8/2/2022,49.65,65.17,314.33,88.83,91.06,145.07,124.16,160.01,274.82,172.92,141.95,206.26,349.01,115.9,160.19,300.59,134.16,48.49,112.43,409.96,87.61,141.95,94.42,1.02,1.22,2.99,2.74,2.86
8/3/2022,50.03,66.77,322.89,89.97,92.58,146.67,125.6,166.13,282.47,174.59,144.88,208.48,354.13,118.78,168.8,307.4,139.52,48.8,113.61,424.54,87.62,144.88,90.66,1.02,1.21,2.98,2.75,2.87
8/4/2022,50.18,67.13,324.4,90.11,92.59,147.09,125.75,165.81,283.65,171.79,144.65,213.47,356.07,118.87,170.57,308.63,142.57,48.42,112.36,430.59,86.82,144.65,88.54,1.03,1.22,2.96,2.68,2.77
8/5/2022,49.89,66.83,321.75,89.83,92.34,146.63,125.42,165.35,282.91,171.11,144.72,215.87,357.51,118.22,167.11,288.17,140.8,48.07,115.76,433.43,87.41,144.72,89.01,1.02,1.21,3.07,2.84,2.98
8/8/2022,50,66.61,320.71,89.87,92.27,146.81,125.45,164.87,280.32,170.2,145.27,213.32,352.16,118.14,170.25,290.42,139.41,48.42,114.35,434.34,88.49,145.27,90.76,1.02,1.21,3,2.77,2.91
8/9/2022,49.81,65.97,317.08,89.44,91.87,145.83,124.8,164.92,282.3,170.18,144.93,210.26,346.54,117.5,168.53,283.33,137.83,47.85,115.38,426.57,89.52,144.93,90.5,1.02,1.21,3.01,2.8,2.98
8/10/2022,50.44,67.94,325.93,91.31,93.88,148.93,127.63,169.24,289.16,170.67,146.3,212.1,353.38,120.65,178.34,294.36,142.69,48.38,118.39,438.4,89.19,146.3,91.93,1.03,1.22,3.04,2.79,2.92
8/11/2022,50.43,67.43,324.08,91.39,93.8,149.12,127.48,168.49,287.02,167.14,145.26,211.08,350.58,119.82,177.49,286.63,140.64,47.65,120.14,434.89,88.93,145.26,94.34,1.03,1.22,3.17,2.89,2.99
8/12/2022,50.83,68.76,330.39,92.65,95.46,151.05,129.17,172.1,291.91,165.3,146.67,211.33,354.27,122.65,180.5,300.03,143.55,47.78,122.13,445.67,91.02,146.67,92.09,1.03,1.21,3.12,2.85,2.98
8/15/2022,50.97,69.25,333.06,92.63,95.88,151.18,129.03,173.19,293.47,166.09,148.56,216.42,359.95,122.88,180.89,309.32,143.18,47.81,122.46,451.02,90.6,148.56,89.41,1.02,1.21,3.1,2.79,2.91
8/16/2022,50.98,69.1,332.28,92.7,95.97,151.35,129.38,173.03,292.71,167.57,149.93,217.14,359.25,122.51,179.47,306.56,144.78,47.65,123.63,447.56,90.59,149.93,86.53,1.02,1.21,3.11,2.82,2.96
8/17/2022,50.54,68.4,328.49,92.03,95.28,150.27,128.38,174.55,291.32,167.58,149.24,214.52,355.33,120.32,174.85,304,142.1,47.65,122.59,437.82,91.04,149.24,88.11,1.02,1.21,3.15,2.89,3.05
8/18/2022,50.58,68.47,329.28,92,95.53,150.1,128.29,174.15,290.17,166.77,149.77,215.25,357.36,120.86,174.66,302.87,142.3,47.35,121.64,439.03,91.4,149.77,90.5,1.01,1.19,3.14,2.88,3.03
8/19/2022,50.1,67.13,322.86,90.77,94.21,148.14,126.62,171.52,286.15,169.31,149.73,212.82,354.28,118.12,167.96,296.67,138.23,47.41,118.63,425.06,92.08,149.73,90.77,1.01,1.18,3.23,2.99,3.12
8/22/2022,49.4,65.44,314.36,89.06,92.19,145.24,124.1,167.57,277.75,167.59,149.33,208.61,345.51,115.07,163.05,289.91,133.22,47.02,116.67,411.35,91.16,149.33,90.23,1,1.18,3.24,3.04,3.18
8/23/2022,49.45,65.22,314.1,89.05,92.02,145.28,124,167.23,276.44,166.13,146.45,206.8,340.89,114.77,161.11,296.45,133.62,46.59,115.52,410.41,90.2,146.45,93.74,1,1.18,3.26,3.05,3.18
8/24/2022,49.41,65.46,315.01,89.28,92.33,145.57,124.22,167.53,275.79,165.58,145.82,206.67,339.71,114.7,163.26,297.1,133.8,46.94,115.8,405.65,90.01,145.82,94.89,1,1.18,3.32,3.11,3.23
8/25/2022,50,66.6,320.58,90.6,93.69,147.71,125.76,170.03,278.85,167.13,145.7,209.82,344.67,117.7,168.78,296.07,137.28,47.01,118.55,403.93,90.27,145.7,92.52,1,1.18,3.23,3.03,3.16
8/26/2022,49,63.87,307.44,87.9,90.43,143.34,122,163.62,268.09,164.27,142.29,202.89,331.96,111.3,161.78,288.09,130.75,46.02,114.67,381.02,89.26,142.29,93.06,1,1.17,3.21,3.04,3.2
8/29/2022,48.77,63.2,304.41,87.36,89.77,142.52,121.37,161.38,265.23,163,141.69,202.33,329.35,110.34,159.17,284.82,129.79,45.95,114.39,375.26,87.59,141.69,97.01,1,1.17,3.25,3.11,3.26
8/30/2022,48.54,62.57,301.02,86.46,88.82,141.1,120.09,158.91,262.97,162.43,140.18,201.38,327.81,109.91,157.16,277.7,128.73,45.75,114.41,375.07,86.88,140.18,91.64,1,1.17,3.22,3.11,3.28
8/31/2022,48.2,62.11,299.27,85.9,88.2,140.02,119.39,157.22,261.47,161.34,137.94,198.71,324.37,109.15,162.93,275.61,126.77,45.39,113.73,373.44,85.36,137.94,89.55,1.01,1.16,3.26,3.13,3.28
9/1/2022,48.07,62.06,299.4,85.69,88.3,139.66,118.66,157.96,260.4,165.34,139.64,200.13,325.25,110.55,165.36,277.16,127.82,44.91,114.51,370.53,87.15,139.64,86.61,1,1.15,3.37,3.27,3.41
9/2/2022,47.85,61.26,295.17,84.95,87.4,138.34,117.76,155.81,256.06,162.74,137.16,197.76,322.56,108.68,160.32,270.21,127.51,44.6,113.71,368.14,86.23,137.16,86.87,1,1.15,3.34,3.19,3.3
9/6/2022,47.54,61,293.05,84.48,87.01,137.88,117.28,154.53,253.25,163.18,135.63,198.64,324.08,107.48,158.54,274.42,126.11,44.8,113.74,368.3,86.42,135.63,86.88,0.99,1.15,3.48,3.34,3.44
9/7/2022,48.12,62.25,298.97,85.74,88.63,139.78,118.9,155.96,258.09,164.07,137.68,200.42,328.62,110.48,160.39,283.7,129.48,45.3,115.9,379.72,86.87,137.68,81.94,1,1.15,3.41,3.27,3.36
9/8/2022,48.18,62.69,300.52,86.14,89.19,140.45,119.47,154.46,258.52,165.39,137.86,200.71,330.07,109.42,162.06,289.26,129.82,44.95,118.6,383.63,87.42,137.86,83.54,1,1.15,3.44,3.29,3.4
9/9/2022,48.7,63.99,307.09,87.73,90.72,142.99,121.97,157.37,264.46,165.71,139.96,205.2,335.85,111.78,169.15,299.68,133.27,46.01,119.17,394.78,87.34,139.96,86.79,1,1.16,3.46,3.32,3.45
9/12/2022,48.98,64.86,310.74,88.81,91.66,144.74,123.38,163.43,266.65,165.64,141.1,206.63,338.42,111.87,168.96,304.42,136.45,46.83,120.58,396.36,88.16,141.1,87.78,1.01,1.17,3.51,3.36,3.46
9/13/2022,47.79,61.46,293.7,85.3,87.59,138.95,118.32,153.84,251.99,161.33,138.18,199.67,325.44,105.31,153.13,292.13,126.82,45.89,116.39,368.39,86.28,138.18,87.31,1,1.15,3.51,3.42,3.59
9/14/2022,47.84,61.83,296.03,85.64,87.9,139.53,118.69,155.31,252.22,164.66,138.51,199.41,325.85,105.87,151.47,302.61,128.55,45.92,116.12,371.52,86.95,138.51,88.48,1,1.15,3.47,3.41,3.6
9/15/2022,47.55,60.9,291.1,84.75,86.91,137.99,117.62,152.37,245.38,165.08,137.44,195.37,316.96,103.9,149.55,303.75,126.28,45.39,117.87,309.13,86.75,137.44,85.1,1,1.15,3.48,3.46,3.67
9/16/2022,47.32,60.32,289.32,83.99,86.16,137.02,116.69,150.7,244.74,167.6,138.28,193.3,315.13,103.63,146.29,303.35,123.53,45.17,117.08,299.5,87.72,138.28,85.11,1,1.14,3.52,3.45,3.63
9/19/2022,47.43,60.73,291.05,84.54,86.84,137.69,117.12,154.48,244.52,166.28,137.99,193.13,314.03,103.85,148.02,309.07,124.66,45.34,118.16,296.06,86.64,137.99,85.73,1,1.14,3.51,3.49,3.69
9/20/2022,47.03,60.21,288.73,83.5,85.79,136.09,115.63,156.9,242.45,164.97,137.5,192.07,313.27,101.83,146.09,308.73,122.19,45.22,115.83,291.06,86,137.5,84.45,1,1.14,3.58,3.57,3.75
9/21/2022,46.6,58.99,283.56,82.13,84.25,134.14,113.89,153.72,238.95,163.28,135.73,187.02,304.5,100.01,142.12,300.8,118.54,45.53,112.49,286.3,84.53,135.73,82.94,0.99,1.14,3.52,3.51,3.71
9/22/2022,46.27,58.3,280.07,81.52,83.47,132.87,113.38,152.74,240.98,166.18,136.21,185.79,298.36,100.57,142.82,288.59,117.31,45.66,111.21,287.06,87.51,136.21,83.49,0.98,1.13,3.64,3.71,3.93
9/23/2022,45.59,57.36,275.51,79.81,82.11,130,110.42,150.43,237.92,166.72,135.58,183.96,293.58,99.17,140.41,275.33,113.78,43.85,109.14,284.56,86.78,135.58,78.74,0.97,1.09,3.61,3.7,3.98
9/26/2022,45.04,56.97,274.37,78.86,80.87,128.6,109.38,150.77,237.45,165.7,135.71,180.59,290.11,98.81,136.37,276.01,115.15,43.82,106.79,276.96,86.18,135.71,76.71,0.96,1.07,3.7,3.88,4.16
9/27/2022,44.87,57.06,274.48,78.6,80.7,128.27,108.85,151.76,236.41,164.94,131.98,177.87,286.48,98.09,134.4,282.94,114.41,43.31,105.85,277.57,85.84,131.98,78.5,0.96,1.07,3.83,3.96,4.21
9/28/2022,45.59,58.17,279.94,80.21,82.33,130.77,111.34,149.84,241.07,166.36,131.98,179.18,290.18,100.74,141.61,287.81,118.01,44.24,107.99,281.4,86.78,131.98,82.15,0.98,1.09,3.68,3.71,3.92
9/29/2022,45.09,56.72,271.87,78.7,80.53,128,109.29,142.48,237.5,164.53,128.7,180.06,286.77,98.09,136.41,268.21,114.8,44.71,106.16,278.25,86.64,128.7,81.23,0.98,1.11,3.69,3.75,3.98
9/30/2022,44.78,55.81,267.26,77.83,79.41,126.64,108.33,138.2,232.9,163.36,126.25,177.65,284.34,96.15,135.68,265.25,113,43.84,104.5,275.2,86.12,126.25,79.49,0.98,1.12,3.77,3.8,4.04
10/3/2022,45.5,57.13,273.53,79.68,81.55,129.67,110.77,142.45,240.74,163.2,128.51,181.65,290.48,99.3,138.61,242.4,115.88,44.12,107.73,285.24,87.55,128.51,83.63,0.98,1.13,3.71,3.65,3.88
10/4/2022,46.33,58.99,282.13,82.4,84.05,134.08,114.48,146.1,248.88,165.62,130.1,185.65,301.27,102.41,140.28,249.44,121.09,45.27,112.77,294.97,88.39,130.1,86.52,1,1.15,3.69,3.62,3.84
